Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
57038,53,18190,53,240,86,154,2,30,1,1,allow
34150,443,7922,443,12564,9272,3292,66,19,31,35,allow
46434,443,35412,443,14879,4981,9898,43,172,21,22,allow
49922,445,0,0,70,70,0,1,0,1,0,drop
49919,445,0,0,70,70,0,1,0,1,0,drop
61482,445,0,0,70,70,0,1,0,1,0,drop
19455,25174,0,0,62,62,0,1,0,1,0,deny
61690,445,0,0,66,66,0,1,0,1,0,drop
37249,25174,0,0,146,146,0,1,0,1,0,deny
61479,445,0,0,70,70,0,1,0,1,0,drop
54876,25174,0,0,62,62,0,1,0,1,0,deny
12545,25174,0,0,146,146,0,1,0,1,0,deny
64155,60043,0,0,66,66,0,1,0,1,0,deny
42615,25174,0,0,146,118,0,1,0,1,0,deny
49913,445,0,0,70,70,0,1,0,1,0,drop
49907,445,0,0,70,70,0,1,0,1,0,drop
61474,445,0,0,70,70,0,1,0,1,0,drop
51705,22114,0,0,66,66,0,1,0,1,0,deny
60941,25174,0,0,62,62,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
39405,37605,0,0,62,62,0,1,0,1,0,deny
33710,22114,0,0,146,146,0,1,0,1,0,deny
27870,36237,0,0,62,62,0,1,0,1,0,deny
6881,35894,0,0,62,62,0,1,0,1,0,deny
61471,445,0,0,70,70,0,1,0,1,0,drop
36903,56205,0,0,62,62,0,1,0,1,0,deny
51123,445,0,0,66,66,0,1,0,1,0,drop
61676,445,0,0,66,66,0,1,0,1,0,drop
57894,44847,0,0,62,62,0,1,0,1,0,deny
27507,25174,0,0,146,118,0,1,0,1,0,deny
2946,25174,0,0,62,62,0,1,0,1,0,deny
15249,22114,0,0,62,62,0,1,0,1,0,deny
47771,25174,0,0,62,62,0,1,0,1,0,deny
3928,64147,0,0,62,62,0,1,0,1,0,deny
49905,445,0,0,70,70,0,1,0,1,0,drop
49904,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
49895,445,0,0,70,70,0,1,0,1,0,drop
3937,36829,0,0,62,63,0,1,0,1,0,deny
14489,25174,0,0,62,62,0,1,0,1,0,deny
15345,36829,0,0,66,66,0,1,0,1,0,deny
3584,25174,0,0,62,62,0,1,0,1,0,deny
61671,445,0,0,66,66,0,1,0,1,0,drop
3584,25174,0,0,146,146,0,1,0,1,0,deny
61464,445,0,0,70,70,0,1,0,1,0,drop
49629,26467,0,0,62,63,0,1,0,1,0,deny
47910,7454,0,0,60,60,0,1,0,1,0,deny
47910,7454,0,0,60,60,0,1,0,1,0,deny
1030,64147,0,0,62,62,0,1,0,1,0,deny
61462,445,0,0,70,70,0,1,0,1,0,drop
54601,26467,0,0,66,66,0,1,0,1,0,deny
50383,443,21192,443,452,386,66,5,1,3,1,allow
58914,37965,0,0,66,66,0,1,0,1,0,deny
64649,81,0,0,60,60,0,1,0,1,0,deny
61666,445,0,0,66,66,0,1,0,1,0,drop
61665,28324,0,0,66,66,0,1,0,1,0,drop
61664,445,0,0,66,66,0,1,0,1,0,drop
61661,445,0,0,66,66,0,1,0,1,0,drop
61658,445,0,0,66,66,0,1,0,1,0,drop
61655,445,0,0,66,66,0,1,0,1,0,drop
61656,445,0,0,66,66,0,1,0,1,0,drop
53012,51050,0,0,62,62,0,1,0,1,0,deny
43461,35440,0,0,62,63,0,1,0,1,0,deny
61461,445,0,0,70,70,0,1,0,1,0,drop
49888,445,0,0,70,70,0,1,0,1,0,drop
39405,37605,0,0,62,62,0,1,0,1,0,deny
61460,445,0,0,70,70,0,1,0,1,0,drop
65400,28324,0,0,66,66,0,1,0,1,0,deny
61459,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
49884,445,0,0,70,70,0,1,0,1,0,drop
49881,445,0,0,70,70,0,1,0,1,0,drop
61457,445,0,0,70,70,0,1,0,1,0,drop
61455,445,0,0,70,70,0,1,0,1,0,drop
15105,25174,0,0,146,146,0,1,0,1,0,deny
63554,44847,0,0,66,66,0,1,0,1,0,deny
32551,51221,0,0,62,62,0,1,0,1,0,deny
40687,64147,0,0,62,62,0,1,0,1,0,deny
62415,57470,0,0,66,66,0,1,0,1,0,deny
61441,445,0,0,70,70,0,1,0,1,0,drop
61440,445,0,0,70,70,0,1,0,1,0,drop
13166,57470,0,0,62,62,0,1,0,1,0,deny
59599,62413,0,0,62,62,0,1,0,1,0,deny
61437,445,0,0,70,70,0,1,0,1,0,drop
2622,25174,0,0,146,146,0,1,0,1,0,deny
61431,445,0,0,70,70,0,1,0,1,0,drop
61430,445,0,0,70,70,0,1,0,1,0,drop
59032,57470,0,0,66,66,0,1,0,1,0,deny
3585,64147,0,0,62,62,0,1,0,1,0,deny
49879,445,0,0,70,70,0,1,0,1,0,drop
53323,28324,0,0,66,66,0,1,0,1,0,deny
49875,445,0,0,70,70,0,1,0,1,0,drop
49874,445,0,0,70,70,0,1,0,1,0,drop
61647,445,0,0,66,66,0,1,0,1,0,drop
57426,26296,0,0,159,66,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
61645,445,0,0,66,66,0,1,0,1,0,drop
61644,445,0,0,66,66,0,1,0,1,0,drop
61642,445,0,0,66,66,0,1,0,1,0,drop
19286,25174,0,0,146,146,0,1,0,1,0,deny
61640,445,0,0,66,66,0,1,0,1,0,drop
15513,25174,0,0,62,62,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
24066,25174,0,0,146,146,0,1,0,1,0,deny
11136,15503,0,0,62,62,0,1,0,1,0,deny
61230,22114,0,0,62,62,0,1,0,1,0,deny
49867,445,0,0,70,70,0,1,0,1,0,drop
49861,445,0,0,70,70,0,1,0,1,0,drop
49860,445,0,0,70,70,0,1,0,1,0,drop
44388,63874,0,0,66,66,0,1,0,1,0,deny
53841,37965,0,0,66,66,0,1,0,1,0,deny
52146,32454,0,0,60,60,0,1,0,1,0,deny
0,46436,0,0,82,69,0,1,0,1,0,deny
0,0,0,0,124,64,60,2,0,1,1,allow
61415,445,0,0,70,70,0,1,0,1,0,drop
56278,52752,0,0,62,62,0,1,0,1,0,deny
61630,445,0,0,66,66,0,1,0,1,0,drop
47788,12250,0,0,146,146,0,1,0,1,0,deny
42429,22114,0,0,62,62,0,1,0,1,0,deny
61405,445,0,0,70,70,0,1,0,1,0,drop
61406,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
33582,44847,0,0,62,62,0,1,0,1,0,deny
61402,445,0,0,70,70,0,1,0,1,0,drop
2475,6881,0,0,66,66,0,1,0,1,0,deny
57994,30188,0,0,62,62,0,1,0,1,0,deny
12240,48817,0,0,146,93,0,1,0,1,0,deny
61399,445,0,0,70,70,0,1,0,1,0,drop
28151,22114,0,0,62,62,0,1,0,1,0,deny
61622,445,0,0,66,66,0,1,0,1,0,drop
49847,445,0,0,70,70,0,1,0,1,0,drop
25497,44847,0,0,62,62,0,1,0,1,0,deny
45941,23386,0,0,60,60,0,1,0,1,0,deny
40116,23,0,0,60,60,0,1,0,1,0,deny
5926,25174,0,0,62,62,0,1,0,1,0,deny
45313,64147,0,0,62,62,0,1,0,1,0,deny
61619,445,0,0,66,66,0,1,0,1,0,drop
55496,64097,0,0,62,62,0,1,0,1,0,deny
27773,56205,0,0,62,62,0,1,0,1,0,deny
52988,28324,0,0,66,66,0,1,0,1,0,deny
61190,21247,0,0,66,66,0,1,0,1,0,deny
61392,445,0,0,70,70,0,1,0,1,0,drop
57090,51505,0,0,66,66,0,1,0,1,0,deny
56718,50584,0,0,62,62,0,1,0,1,0,deny
62273,50584,0,0,66,66,0,1,0,1,0,deny
61613,445,0,0,66,66,0,1,0,1,0,drop
50757,64147,0,0,66,66,0,1,0,1,0,deny
56015,56205,0,0,62,62,0,1,0,1,0,deny
61608,445,0,0,66,66,0,1,0,1,0,drop
39460,23117,0,0,62,62,0,1,0,1,0,deny
60112,23,0,0,60,60,0,1,0,1,0,deny
50052,65008,0,0,60,60,0,1,0,1,0,deny
61385,445,0,0,70,70,0,1,0,1,0,drop
21993,25174,0,0,146,146,0,1,0,1,0,deny
61383,445,0,0,70,70,0,1,0,1,0,drop
50516,53,53120,53,168,86,82,2,30,1,1,allow
57622,24179,57622,7000,2343,96,1487,17,16,10,7,allow
50579,80,50579,80,32612,18106,14506,83,24,29,36,allow
40671,443,33622,443,190,70,120,4,15,2,2,allow
49317,443,39249,443,1486172,26246,1459926,1245,40,266,134,allow
44342,53,0,0,82,82,0,1,30,1,0,allow
41101,443,39031,443,7067,2430,4637,18,17,8,10,allow
55765,53,10201,53,770,101,140,2,30,1,1,allow
54888,443,44558,0,16260,10863,5397,39,19,21,18,allow
47318,80,22065,80,1151,915,440,10,15,5,5,allow
56817,53,9899,53,772,103,669,2,30,1,1,allow
54730,443,29479,443,20465,3839,16626,43,157,22,21,allow
44695,443,65027,165,4419,3179,3539,17,17,10,7,allow
60441,53,10819,53,578,286,292,9,15,5,4,allow
28743,53,28743,53,197,76,121,2,30,1,1,allow
64907,53,25739,53,168,86,82,2,30,1,1,allow
42386,443,40078,443,10424,3393,9826,31,274,16,15,allow
43404,18562,6001,33000,223,223,0,1,30,1,0,allow
55704,53,31686,53,752,93,659,2,30,1,1,allow
57044,53,19964,53,194,99,95,2,31,1,1,allow
55176,53,63516,53,190,97,93,2,31,1,1,allow
50046,443,28953,443,12134,6888,20382,27,37,15,12,allow
49018,443,13649,443,8062,861,841,19,110,10,9,allow
13088,80,11600,80,4079,3203,876,12,97,8,4,allow
56078,80,65466,80,2458,531,1927,11,75,6,5,allow
64843,53,27388,53,772,93,669,2,30,1,1,allow
53380,443,11559,443,2494,1580,851,20,24,9,8,allow
63548,443,63548,443,4742,1835,2907,19,29,11,8,allow
58863,443,23250,443,3873,2469,1404,17,16,9,8,allow
49839,443,44506,443,7021,1767,5254,26,224,13,13,allow
49573,53,33204,53,738,86,652,2,30,1,1,allow
38961,443,19720,443,67063,17409,5235,94,274,48,46,allow
38300,443,29469,443,200383,4673,195710,196,30,58,138,allow
51328,53,18428,53,770,101,669,2,30,1,1,allow
58701,53,53223,53,760,97,663,2,30,1,1,allow
53369,53,41301,53,752,96,659,2,30,1,1,allow
27005,27015,61503,27015,868,126,742,3,31,2,1,allow
55382,53,44759,53,738,86,652,2,31,1,1,allow
58868,443,40093,443,3867,2403,1464,17,15,8,9,allow
55748,19000,47411,19000,602,174,428,2,31,1,1,allow
49771,80,10429,80,221,128,126,5,16,3,2,allow
50582,80,50582,80,6647,4891,1756,23,26,13,10,allow
49312,443,38998,443,3171,2293,878,17,40,11,7,allow
58850,443,33361,443,9035,5883,3152,26,17,14,12,allow
55992,80,41926,80,57401,3150,54251,84,109,43,41,allow
56077,80,49245,80,2481,529,1952,2,75,6,5,allow
62074,443,35792,443,151233,12592,138641,190,19,88,102,allow
61295,443,61295,443,5014,1722,3292,17,18,10,7,allow
50912,53,50912,53,213,81,132,2,30,1,1,allow
52968,53,0,0,82,82,0,1,10,1,0,allow
27005,27015,5725,27015,876,126,750,2,30,1,1,allow
49964,53,9082,53,760,97,663,2,30,1,1,allow
65071,53,11229,53,93,93,134,2,60,2,1,allow
46215,1425,63410,443,4182,2874,1308,17,361,9,8,allow
49522,443,58242,443,2731084,2639957,91127,205,151,1945,1034,allow
55123,53,62052,53,762,97,665,2,31,1,1,allow
51623,11102,8568,11102,132,132,0,3,1200,1,0,allow
46211,443,8239,443,9805,4437,8163,24,362,12,24,allow
27005,27016,40148,27015,886,126,760,2,31,1,1,allow
46212,443,60547,443,9753,1572,8181,22,362,11,11,allow
40967,1433,0,0,60,60,0,1,0,1,0,deny
8999,57470,0,0,146,93,0,1,0,1,0,deny
63944,30188,0,0,62,62,0,1,0,1,0,deny
13159,37965,0,0,66,66,0,1,0,1,0,deny
55123,28324,0,0,66,66,0,1,0,1,0,deny
49835,445,0,0,70,70,0,1,0,1,0,drop
49834,445,0,0,70,70,0,1,0,1,0,drop
49832,445,0,0,70,70,0,1,0,1,0,drop
61379,445,0,0,70,70,0,1,0,1,0,drop
61597,445,0,0,66,66,0,1,0,1,0,drop
61596,445,0,0,66,66,0,1,0,1,0,drop
51123,445,0,0,66,66,0,1,0,1,0,drop
61593,445,0,0,66,66,0,1,0,1,0,drop
61594,445,0,0,66,66,0,1,0,1,0,drop
51123,445,0,0,66,66,0,1,0,1,0,drop
61591,445,0,0,66,66,0,1,0,1,0,drop
61589,445,0,0,66,66,0,1,0,1,0,drop
33912,25174,0,0,146,146,0,1,0,1,0,deny
59051,27520,0,0,62,62,0,1,0,1,0,deny
61377,445,0,0,70,70,0,1,0,1,0,drop
43725,8581,0,0,109,109,0,1,0,1,0,deny
16270,56205,0,0,62,62,0,1,0,1,0,deny
1046,25174,0,0,146,146,0,1,0,1,0,deny
61373,445,0,0,70,70,0,1,0,1,0,drop
36688,53,58971,443,178,118,60,2,15,1,1,allow
50298,53,22376,53,172,94,133,2,30,1,1,allow
34209,80,4661,80,617,586,694,5,14,3,5,allow
10006,40025,40345,40025,284,190,94,2,29,1,1,allow
10552,25174,0,0,62,62,0,1,0,1,0,deny
40601,36829,0,0,146,146,0,1,0,1,0,deny
61372,445,0,0,70,70,0,1,0,1,0,drop
12986,64147,0,0,62,63,0,1,0,1,0,deny
49825,445,0,0,70,70,0,1,0,1,0,drop
49822,445,0,0,70,70,0,1,0,1,0,drop
49817,445,0,0,70,70,0,1,0,1,0,drop
49814,445,0,0,70,70,0,1,0,1,0,drop
33490,9192,0,0,145,145,0,1,0,1,0,deny
61140,27520,0,0,66,66,0,1,0,1,0,deny
36460,25174,0,0,62,62,0,1,0,1,0,deny
61576,445,0,0,66,66,0,1,0,1,0,drop
61575,445,0,0,66,66,0,1,0,1,0,drop
61574,28324,0,0,66,66,0,1,0,1,0,drop
2636,28324,0,0,66,66,0,1,0,1,0,deny
59032,52752,0,0,66,66,0,1,0,1,0,deny
61367,445,0,0,70,70,0,1,0,1,0,drop
59032,64147,0,0,66,66,0,1,0,1,0,deny
40204,40031,4239,40031,140,78,62,2,29,1,1,allow
54412,53,16933,53,215,86,129,2,30,1,1,allow
53464,21416,53464,3389,4245,2461,1375,14,12,9,9,allow
49922,443,6981,443,11466,1777,10146,22,135,10,12,allow
40515,443,60964,443,8643,1918,6725,21,26,11,10,allow
10128,443,36900,443,22677,11756,10921,45,48,26,19,allow
61358,53,50341,53,560,104,456,4,43,2,2,allow
38697,443,5230,443,90001,1232,86840,91,79,26,65,allow
56173,17370,33160,443,1701571,69958,1631613,1930,170,782,1148,allow
54993,53,28868,53,410,109,301,4,32,2,2,allow
63961,53,2242,53,373,93,202,5,40,3,2,allow
38873,443,28510,443,10209,2574,7635,39,917,18,21,allow
57044,53,35114,53,197,102,95,2,30,1,1,allow
55176,53,31773,53,392,102,93,2,30,1,1,allow
52489,53,54304,53,302,78,224,2,29,1,1,allow
64907,53,65054,53,168,86,82,2,29,1,1,allow
55853,53,20879,53,197,102,95,2,29,1,1,allow
65404,53,11597,53,235,94,88,2,30,1,1,allow
10978,27649,10978,0,65,66,0,1,5,1,0,allow
50432,5222,28391,443,22740,9813,18468,46,608,100,96,allow
64926,53,28490,53,257,102,155,2,30,1,1,allow
40290,22,40290,22,66,66,0,1,5,1,0,allow
35869,80,16584,322,2604,1690,914,16,610,11,9,allow
50673,443,61982,443,14723,2606,12117,54,19,22,32,allow
55836,443,63316,443,320,140,180,6,15,3,3,allow
56522,443,50354,148,2873,1037,4175,20,115,5,4,allow
52332,53,26175,53,272,94,178,2,30,1,1,allow
54287,443,13671,443,122,62,60,2,2,1,1,allow
60453,24369,39181,24369,70,70,0,1,5,1,0,allow
62355,53,6765,53,404,102,97,2,30,1,1,allow
42443,443,56747,443,5378,2519,3866,20,16,11,9,allow
58867,443,59291,443,5167,700,4467,16,15,7,9,allow
27005,27111,50074,27111,893,126,767,2,30,1,1,allow
27005,27015,38392,27015,878,126,752,2,30,1,1,allow
63139,12311,7837,14996,70,70,0,2,8,2,0,allow
55834,443,1790,53,190,70,120,4,15,2,2,allow
53676,53,64876,53,223,102,121,2,30,1,1,allow
57326,53,9216,53,180,94,86,2,35,1,1,allow
27005,27017,2437,27015,878,126,752,2,30,1,1,allow
64684,53,7467,53,757,102,655,2,30,1,1,allow
56523,443,42102,443,5212,1037,4175,20,69,10,10,allow
51641,443,16546,443,7419,2682,4737,26,66,13,13,allow
65499,443,30170,443,410116,6787,39909,421,16,148,273,allow
46082,443,8016,443,137024,4141,37768,62,109,61,110,allow
46085,443,28925,443,13018,2021,10997,34,95,14,20,allow
64555,53,23004,53,297,102,195,4,48,2,2,allow
64649,53,32892,53,235,94,713,2,30,1,1,allow
27005,27222,26856,27222,890,126,764,2,30,1,1,allow
52824,443,36459,443,7118,2239,4879,22,15,12,10,allow
49791,443,60019,443,172,172,0,2,5,2,0,allow
62326,80,50578,80,35580,13335,103,69,23,38,31,allow
56741,80,50584,80,6706,4950,1756,23,20,13,10,allow
61461,443,61461,443,19070,4830,14240,33,18,18,12,allow
56524,443,12291,443,5212,1037,4175,20,115,10,10,allow
54449,443,31656,443,128477,6347,122130,155,276,56,99,allow
27005,27333,29297,27333,890,126,764,2,30,1,1,allow
55865,53,51224,53,807,94,713,2,30,1,1,allow
50516,53,58230,53,168,86,82,2,30,1,1,allow
49614,53,6383,53,183,94,89,2,30,1,1,allow
55821,443,39900,443,128791,796,117537,141,132,48,93,allow
49894,80,34318,80,1409,735,498,10,17,5,7,allow
48574,14097,45361,165,9336,806,8183,27,15,14,13,allow
58871,443,24134,443,9438,700,7694,15,56,7,10,allow
51967,443,38807,443,10684,3167,7517,43,34,24,15,allow
46315,443,19188,322,5571,2240,3331,28,87,14,14,allow
49619,51689,2819,51689,546,306,240,9,142,5,4,allow
56388,443,41257,443,15485,8351,7134,71,130,40,31,allow
39180,443,51621,443,3221,2218,1003,16,15,8,9,allow
60195,443,54821,443,8894,1633,7261,18,15,9,9,allow
60782,20010,25511,20010,70,70,0,2,5,1,0,allow
49296,443,32357,443,50454,5259,45195,52,145,17,35,allow
10010,40029,17242,40029,148,86,62,2,29,1,0,allow
65460,53,50952,53,197,102,304,2,29,1,1,allow
49921,322,56889,443,11831,1466,10365,24,135,11,13,allow
55012,53,50167,53,275,110,165,2,30,1,1,allow
65440,53,38806,53,240,86,154,2,29,1,1,allow
27005,27018,53599,27019,881,126,755,2,30,1,1,allow
55865,53,22117,53,184,94,90,2,30,1,1,allow
50298,53,38554,53,164,86,130,2,30,1,1,allow
63560,443,29520,443,2773,1832,1203,22,275,11,11,allow
65024,53,19328,53,199,102,97,2,30,1,1,allow
26815,80,16585,80,682,1095,1799,15,131,8,7,allow
63076,443,23814,443,2706,423,7552,15,119,6,9,allow
65286,53,17051,53,756,94,662,2,30,1,1,allow
49420,53,26234,53,364,102,262,2,30,1,1,allow
20222,53,8890,53,223,78,145,2,30,1,1,allow
59792,443,33674,443,12836,2016,10820,48,361,20,28,allow
35785,80,12900,80,1594,1280,314,10,15,5,5,allow
65500,443,21161,443,91813,3731,87434,79,16,37,64,allow
59044,53,47816,53,78,78,0,1,13,1,0,allow
65404,53,9178,53,193,110,88,2,30,1,1,allow
32927,443,31722,443,867883,29498,838385,922,58,328,594,allow
60036,161,64579,161,2800,2800,0,28,111,28,0,allow
39080,443,64620,443,7062,1230,1299,17,16,9,8,allow
34574,26243,39427,443,130,70,60,2,15,1,1,allow
55057,443,7517,443,1364,940,424,12,16,7,5,allow
52131,53,44970,53,208,94,655,2,30,1,1,allow
64649,53,56977,53,184,94,90,2,30,1,1,allow
49867,53,28958,53,232,110,122,2,30,1,1,allow
55176,53,57165,53,195,102,93,2,30,1,1,allow
56724,53,27864,53,182,94,88,2,30,1,1,allow
49534,53,26898,53,193,102,93,2,31,1,1,allow
52092,443,50536,443,4642,3496,8744,18,16,10,8,allow
60461,21427,55813,10138,70,70,0,2,8,2,0,allow
60452,62582,62916,62582,70,70,0,1,5,1,0,allow
56435,80,7640,80,17248,1619,15629,26,25,11,15,allow
65432,53,2736,53,254,94,160,2,30,1,1,allow
57044,53,24810,53,197,102,95,2,30,1,1,allow
44847,43154,42931,43154,150,150,0,1,1200,1,0,allow
15503,52798,43633,52798,28448,16525,11923,253,3696,148,20,allow
30188,27772,64348,27772,502,150,352,2,1200,1,1,allow
37965,1,53190,1,330,330,176,6,30,6,0,allow
51148,443,35605,443,4332,1907,2425,18,136,8,10,allow
6882,50239,19851,50239,296,150,49,2,13,1,0,allow
55683,19215,63970,19215,69,140,180,6,7,3,3,allow
63978,63776,45573,63776,66,66,0,2,8,2,0,allow
63981,34250,53768,34250,66,66,0,2,8,2,0,allow
53822,18716,3913,10893,70,70,0,2,8,2,0,allow
64102,53,54377,53,619,102,517,4,43,2,2,allow
50077,53,56181,53,229,97,164,4,44,2,2,allow
47040,443,54181,443,10326,4295,6031,29,62,16,15,allow
50669,443,30486,443,12463,2350,10113,46,20,19,27,allow
33733,21678,31356,443,10526,811,9715,20,135,8,12,allow
50077,53,51701,53,261,97,164,4,44,2,2,allow
9059,443,42849,443,19816,13030,6786,80,159,40,40,allow
63980,4804,28040,4804,66,66,0,2,8,2,0,allow
58866,443,35097,443,5166,700,4466,16,15,7,9,allow
55993,53,52586,53,199,99,97,2,30,1,1,allow
50596,53,57766,53,168,86,82,2,30,1,1,allow
57136,53,36933,53,209,110,99,2,31,1,1,allow
56055,53,2822,53,168,86,82,2,31,1,1,allow
54488,443,26044,443,4967,2482,2485,26,271,13,13,allow
60786,40010,41077,40010,316,136,180,6,7,3,3,allow
51462,3027,51462,3027,156,156,0,3,8,3,0,allow
53820,7488,11201,7488,70,70,0,2,8,2,0,allow
52008,49383,19063,49383,70,69,0,1,5,1,0,allow
58856,443,29128,443,2881,1766,1115,17,16,12,8,allow
64769,53,52223,53,418,150,268,2,30,1,1,allow
49812,445,0,0,70,70,0,1,0,1,0,drop
49806,445,0,0,70,70,0,1,0,1,0,drop
49807,8688,0,0,70,67,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
60558,51221,0,0,62,62,0,1,0,1,0,deny
62991,51221,0,0,66,66,0,1,0,1,0,deny
52578,34021,0,0,62,62,0,1,0,1,0,reset-both
12794,41798,0,0,146,146,0,1,0,1,0,deny
6889,8497,0,0,143,92,0,1,0,1,0,deny
57825,13014,0,0,74,69,0,1,0,1,0,deny
34228,21247,0,0,62,62,0,1,0,1,0,deny
62079,30188,0,0,62,63,0,1,0,1,0,deny
50160,57470,0,0,146,146,0,1,0,1,0,deny
13518,25174,0,0,62,62,0,1,0,1,0,deny
64306,28324,0,0,66,66,0,1,0,1,0,deny
58276,43890,0,0,62,62,0,1,0,1,0,deny
61354,445,0,0,70,70,0,1,0,1,0,drop
37014,23,0,0,60,60,0,1,0,1,0,deny
2890,443,38086,443,6915,882,6033,16,134,9,7,allow
12164,22114,0,0,62,62,0,1,0,1,0,deny
49795,445,0,0,70,70,0,1,0,1,0,drop
49792,445,0,0,70,70,0,1,0,1,0,drop
49789,445,0,0,70,70,0,1,0,1,0,drop
3478,61463,0,0,233,65,0,1,0,1,0,deny
3478,61463,0,0,1262,1262,0,1,0,1,0,deny
61351,445,0,0,70,70,0,1,0,1,0,drop
48706,23393,0,0,60,60,0,1,0,1,0,deny
61563,445,0,0,66,66,0,1,0,1,0,drop
60311,56205,0,0,62,62,0,1,0,1,0,deny
27870,36237,0,0,62,62,0,1,0,1,0,deny
3478,8581,0,0,301,301,0,1,0,1,0,deny
3478,61463,0,0,1248,1248,0,1,0,1,0,deny
61346,445,0,0,70,70,0,1,0,1,0,drop
27539,25174,0,0,146,146,0,1,0,1,0,deny
61345,445,0,0,70,70,0,1,0,1,0,drop
6355,25174,0,0,62,62,0,1,0,1,0,deny
49787,445,0,0,70,70,0,1,0,1,0,drop
49779,445,0,0,70,70,0,1,0,1,0,drop
13120,25174,0,0,146,118,0,1,0,1,0,deny
61343,445,0,0,70,70,0,1,0,1,0,drop
14103,35440,0,0,62,62,0,1,0,1,0,deny
14175,10387,0,0,159,159,0,1,0,1,0,deny
52973,57470,0,0,71,71,0,1,0,1,0,deny
51054,443,40015,443,456,390,66,4,0,3,1,allow
50372,443,40014,443,456,390,66,4,0,3,1,allow
29895,23,0,0,60,60,0,1,0,1,0,deny
51769,51505,0,0,66,66,0,1,0,1,0,deny
53546,46824,0,0,66,66,0,1,0,1,0,deny
56816,11392,0,0,66,66,0,1,0,1,0,deny
3478,61463,0,0,921,921,0,1,0,1,0,deny
61549,28324,0,0,66,66,0,1,0,1,0,drop
61546,445,0,0,67,67,0,1,0,1,0,drop
48125,7548,0,0,60,60,0,1,0,1,0,deny
443,61686,0,0,1484,1484,0,1,0,1,0,deny
58195,38303,0,0,66,66,0,1,0,1,0,deny
5223,14446,0,0,220,220,0,1,0,1,0,deny
52459,5555,0,0,60,60,0,1,0,1,0,deny
58357,62413,0,0,91,91,0,1,0,1,0,deny
51094,35440,0,0,66,66,0,1,0,1,0,deny
59934,35440,0,0,62,62,0,1,0,1,0,deny
14350,56205,0,0,62,62,0,1,0,1,0,deny
49773,445,0,0,70,70,0,1,0,1,0,drop
49769,445,0,0,70,70,0,1,0,1,0,drop
49767,445,0,0,70,70,0,1,0,1,0,drop
49766,445,0,0,70,70,0,1,0,1,0,drop
61336,445,0,0,70,70,0,1,0,1,0,drop
3478,8581,0,0,164,164,0,1,0,1,0,deny
3478,61463,0,0,1262,1262,0,1,0,1,0,deny
45964,2225,0,0,60,60,0,1,0,1,0,deny
48327,57470,0,0,145,145,0,1,0,1,0,deny
61334,445,0,0,70,70,0,1,0,1,0,drop
61544,445,0,0,66,66,0,1,0,1,0,drop
36460,25174,0,0,62,62,0,1,0,1,0,deny
55524,46232,0,0,62,62,0,1,0,1,0,deny
24127,56205,0,0,66,66,0,1,0,1,0,deny
61333,445,0,0,70,70,0,1,0,1,0,drop
61536,445,0,0,66,66,0,1,0,1,0,drop
61532,445,0,0,66,66,0,1,0,1,0,drop
61537,445,0,0,66,66,0,1,0,1,0,drop
61530,445,0,0,66,66,0,1,0,1,0,drop
61538,445,0,0,66,66,0,1,0,1,0,drop
61535,445,0,0,66,66,0,1,0,1,0,drop
61528,28324,0,0,66,66,0,1,0,1,0,drop
40797,25174,0,0,62,62,0,1,0,1,0,deny
61332,445,0,0,70,70,0,1,0,1,0,drop
45941,23386,0,0,60,60,0,1,0,1,0,deny
3478,61463,0,0,1188,1188,0,1,0,1,0,deny
61331,445,0,0,70,70,0,1,0,1,0,drop
14693,64147,0,0,62,62,0,1,0,1,0,deny
61329,445,0,0,70,70,0,1,0,1,0,drop
61326,445,0,0,70,70,0,1,0,1,0,deny
47593,61463,0,0,455,455,0,1,0,1,0,deny
47593,61463,0,0,1275,1275,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
50063,35776,0,0,148,148,0,1,0,1,0,deny
49757,445,0,0,70,70,0,1,0,1,0,drop
49756,445,0,0,70,70,0,1,0,1,0,drop
49753,445,0,0,70,70,0,1,0,1,0,drop
54868,1433,0,0,60,60,0,1,0,1,0,deny
61313,445,0,0,70,70,0,1,0,1,0,drop
61312,445,0,0,70,70,0,1,0,1,0,drop
61306,445,0,0,70,70,0,1,0,1,0,drop
51453,64147,0,0,62,62,0,1,0,1,0,deny
61302,445,0,0,70,70,0,1,0,1,0,drop
61303,445,0,0,70,70,0,1,0,1,0,drop
3478,61463,0,0,928,928,0,1,0,1,0,deny
57762,25174,0,0,62,62,0,1,0,1,0,deny
63569,62413,0,0,66,66,0,1,0,1,0,deny
