Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
,443.0,10361.0,443.0,9518.0,3057.0,6461.0,21.0,43.0,12.0,9.0,allow
65315.0,,25956.0,53.0,172.0,88.0,84.0,2.0,30.0,,1.0,allow
52781.0,443.0,23345.0,443.0,,924.0,657.0,15.0,125.0,7.0,8.0,allow
55784.0,53.0,,53.0,184.0,94.0,90.0,2.0,30.0,1.0,1.0,allow
50082.0,53.0,42387.0,53.0,774.0,101.0,,2.0,30.0,1.0,1.0,allow
50318.0,53.0,63172.0,53.0,732.0,89.0,643.0,2.0,30.0,1.0,1.0,allow
,443.0,63899.0,,15799.0,7457.0,8342.0,,98.0,22.0,20.0,allow
56746.0,443.0,,443.0,68504.0,9909.0,58595.0,93.0,62.0,46.0,47.0,allow
56957.0,443.0,26018.0,,4359.0,,3435.0,15.0,59.0,9.0,6.0,allow
56956.0,443.0,,443.0,4359.0,924.0,3435.0,15.0,59.0,9.0,,allow
50906.0,443.0,11737.0,443.0,124.0,64.0,60.0,2.0,,1.0,1.0,allow
52056.0,,60936.0,80.0,,846.0,2795.0,18.0,44.0,7.0,11.0,allow
10047.0,443.0,,443.0,25316.0,,14972.0,84.0,170.0,48.0,36.0,allow
64567.0,53.0,15933.0,53.0,198.0,101.0,,2.0,30.0,1.0,1.0,allow
50905.0,443.0,13622.0,,124.0,64.0,60.0,,15.0,1.0,1.0,allow
,443.0,,443.0,1581.0,924.0,657.0,15.0,125.0,7.0,8.0,allow
55018.0,53.0,31411.0,53.0,174.0,89.0,85.0,2.0,30.0,1.0,1.0,allow
53718.0,443.0,33767.0,443.0,318.0,192.0,126.0,6.0,16.0,4.0,2.0,allow
64144.0,53.0,48969.0,53.0,186.0,95.0,91.0,2.0,30.0,1.0,1.0,allow
63866.0,17623.0,15201.0,17623.0,,66.0,0.0,1.0,5.0,1.0,,allow
,443.0,33797.0,443.0,22970.0,12439.0,,,98.0,32.0,29.0,allow
51317.0,443.0,42808.0,443.0,3565.0,,2925.0,,153.0,7.0,9.0,allow
51900.0,15755.0,25086.0,15755.0,316.0,136.0,180.0,6.0,6.0,3.0,3.0,allow
56388.0,53.0,28613.0,53.0,186.0,95.0,91.0,3.0,46.0,2.0,1.0,allow
55655.0,63670.0,23563.0,63670.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow
47642.0,443.0,46910.0,443.0,12735.0,10573.0,2162.0,33.0,316.0,16.0,17.0,allow
38545.0,443.0,54573.0,443.0,4961.0,2148.0,2813.0,30.0,90.0,,17.0,allow
57290.0,53.0,48036.0,53.0,758.0,93.0,665.0,2.0,30.0,1.0,1.0,allow
49418.0,,11471.0,53.0,776.0,102.0,674.0,2.0,,1.0,1.0,allow
62063.0,443.0,35010.0,443.0,25511.0,1260.0,24251.0,34.0,121.0,13.0,21.0,allow
57308.0,443.0,38390.0,443.0,36373.0,15248.0,,172.0,123.0,69.0,,allow
56853.0,13203.0,65279.0,13203.0,316.0,136.0,180.0,6.0,6.0,3.0,3.0,allow
52782.0,443.0,35099.0,443.0,1581.0,924.0,657.0,15.0,125.0,7.0,8.0,allow
55658.0,45261.0,40194.0,45261.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow
53465.0,80.0,64691.0,80.0,1360.0,540.0,820.0,20.0,187.0,10.0,10.0,allow
47728.0,443.0,8590.0,443.0,8404.0,3653.0,4751.0,25.0,256.0,14.0,11.0,allow
63865.0,48610.0,,48610.0,66.0,66.0,0.0,1.0,5.0,1.0,0.0,allow
50999.0,443.0,32321.0,443.0,3051.0,1801.0,,18.0,,8.0,10.0,allow
11295.0,40002.0,5818.0,40002.0,356.0,170.0,,,53.0,3.0,3.0,allow
5588.0,5588.0,0.0,0.0,3562.0,1936.0,1626.0,48.0,195.0,24.0,24.0,allow
,53.0,29738.0,53.0,166.0,85.0,81.0,2.0,30.0,1.0,1.0,allow
65175.0,53.0,9313.0,53.0,778.0,103.0,675.0,2.0,30.0,,1.0,allow
55821.0,53.0,64842.0,53.0,192.0,98.0,94.0,2.0,30.0,1.0,1.0,allow
,53.0,20760.0,53.0,,,81.0,2.0,30.0,1.0,1.0,allow
49573.0,443.0,16183.0,443.0,,2197.0,5135.0,18.0,135.0,8.0,,allow
51772.0,443.0,20083.0,443.0,2320.0,327.0,1993.0,11.0,135.0,5.0,6.0,allow
56448.0,53.0,,53.0,200.0,102.0,98.0,2.0,30.0,1.0,,allow
64331.0,53.0,12876.0,53.0,174.0,,85.0,2.0,31.0,1.0,1.0,allow
56655.0,53.0,60599.0,53.0,168.0,86.0,82.0,2.0,31.0,,1.0,allow
,443.0,40709.0,443.0,10624.0,6845.0,3779.0,50.0,,25.0,25.0,allow
49351.0,,,53.0,164.0,84.0,80.0,2.0,30.0,1.0,1.0,allow
50534.0,53.0,37578.0,53.0,168.0,86.0,82.0,2.0,31.0,1.0,1.0,allow
64967.0,53.0,49030.0,53.0,184.0,94.0,90.0,2.0,31.0,1.0,1.0,allow
,,49350.0,80.0,450.0,246.0,204.0,,142.0,5.0,3.0,allow
49346.0,80.0,49346.0,80.0,450.0,246.0,204.0,8.0,142.0,5.0,3.0,allow
49345.0,80.0,,80.0,,246.0,204.0,8.0,142.0,5.0,3.0,allow
56331.0,443.0,61535.0,443.0,1786.0,172.0,1614.0,7.0,121.0,3.0,4.0,allow
49531.0,53.0,3594.0,53.0,182.0,93.0,89.0,2.0,31.0,1.0,1.0,allow
65341.0,53.0,36456.0,53.0,200.0,102.0,98.0,2.0,31.0,1.0,,allow
,443.0,5586.0,443.0,4579.0,,2334.0,12.0,122.0,,6.0,allow
48909.0,5228.0,27859.0,5228.0,11007.0,2491.0,8516.0,44.0,4411.0,18.0,26.0,allow
57078.0,443.0,63821.0,443.0,4730.0,2569.0,2161.0,16.0,,8.0,8.0,allow
6882.0,6889.0,29221.0,6889.0,,111.0,110.0,2.0,1201.0,1.0,1.0,allow
9144.0,3389.0,9144.0,3389.0,,223.0,70.0,,1.0,3.0,1.0,reset-both
38554.0,3389.0,38554.0,3389.0,293.0,223.0,70.0,4.0,1.0,3.0,,reset-both
24041.0,55783.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
57406.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,,0.0,drop
38126.0,3389.0,38126.0,3389.0,293.0,223.0,70.0,4.0,1.0,3.0,1.0,reset-both
57020.0,36237.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
58922.0,57470.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
62301.0,445.0,,0.0,70.0,,0.0,1.0,0.0,,0.0,drop
62297.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
62296.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
37075.0,,37075.0,3389.0,,,70.0,4.0,1.0,3.0,1.0,reset-both
10967.0,3389.0,10967.0,3389.0,293.0,,70.0,4.0,1.0,3.0,1.0,reset-both
55706.0,53.0,61735.0,53.0,209.0,110.0,99.0,2.0,30.0,1.0,1.0,allow
64144.0,53.0,47875.0,,193.0,102.0,91.0,,30.0,1.0,,allow
59728.0,80.0,,80.0,821011.0,16040.0,804971.0,778.0,100.0,238.0,540.0,allow
64373.0,53.0,26971.0,53.0,554.0,96.0,458.0,4.0,60.0,2.0,2.0,allow
54435.0,443.0,54824.0,443.0,18802.0,3386.0,15416.0,54.0,293.0,28.0,26.0,allow
57163.0,53.0,34170.0,53.0,209.0,110.0,,2.0,30.0,1.0,1.0,allow
58049.0,443.0,10248.0,443.0,8242.0,1641.0,6601.0,22.0,360.0,12.0,10.0,allow
49435.0,443.0,,443.0,8602.0,1050.0,7552.0,16.0,120.0,7.0,9.0,allow
54763.0,443.0,60297.0,443.0,7136.0,5777.0,1359.0,22.0,200.0,13.0,9.0,allow
38671.0,443.0,56566.0,,90139.0,3545.0,86594.0,96.0,15.0,32.0,64.0,allow
56948.0,443.0,19472.0,443.0,5601.0,1203.0,4398.0,,59.0,9.0,5.0,allow
53712.0,44822.0,45976.0,44822.0,320.0,140.0,180.0,6.0,5.0,,3.0,allow
63868.0,60392.0,13062.0,60392.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
,53.0,14591.0,,195.0,102.0,93.0,,,1.0,1.0,allow
49740.0,53.0,58621.0,53.0,167.0,86.0,81.0,2.0,29.0,1.0,1.0,allow
,53.0,60520.0,53.0,248.0,106.0,142.0,2.0,29.0,1.0,1.0,allow
51822.0,80.0,12401.0,80.0,3709.0,1390.0,2319.0,17.0,,10.0,7.0,allow
54489.0,53.0,0.0,,418.0,,264.0,4.0,,2.0,2.0,allow
38670.0,443.0,55536.0,443.0,501559.0,13849.0,487710.0,527.0,15.0,193.0,334.0,allow
8380.0,80.0,8380.0,80.0,25613.0,1592.0,24021.0,32.0,22.0,9.0,23.0,allow
64604.0,53.0,,53.0,429.0,109.0,320.0,4.0,37.0,2.0,2.0,allow
10011.0,443.0,63236.0,443.0,14565.0,3464.0,11101.0,59.0,151.0,31.0,28.0,allow
56497.0,80.0,9145.0,80.0,410119.0,16112.0,,424.0,63.0,155.0,269.0,allow
56949.0,443.0,2703.0,,5601.0,1203.0,4398.0,14.0,59.0,9.0,5.0,allow
53711.0,30355.0,27778.0,30355.0,320.0,,180.0,6.0,5.0,3.0,3.0,allow
53703.0,16426.0,15322.0,16426.0,,70.0,0.0,2.0,7.0,2.0,0.0,allow
,53.0,44269.0,53.0,182.0,94.0,88.0,2.0,29.0,1.0,1.0,allow
65321.0,53.0,58472.0,53.0,167.0,86.0,81.0,2.0,29.0,1.0,1.0,allow
63867.0,43618.0,49838.0,43618.0,70.0,70.0,0.0,1.0,4.0,1.0,0.0,allow
64312.0,,,53.0,209.0,110.0,99.0,2.0,29.0,1.0,1.0,allow
,53.0,58268.0,53.0,177.0,94.0,83.0,2.0,30.0,1.0,1.0,allow
,53.0,20730.0,53.0,275.0,95.0,180.0,4.0,44.0,2.0,2.0,allow
53704.0,15000.0,2505.0,15000.0,,70.0,0.0,2.0,7.0,2.0,0.0,allow
55018.0,53.0,64174.0,53.0,312.0,89.0,223.0,4.0,36.0,2.0,2.0,allow
49781.0,53.0,31272.0,53.0,,102.0,92.0,2.0,29.0,1.0,,allow
56747.0,443.0,56747.0,443.0,33901.0,9598.0,24303.0,56.0,61.0,32.0,24.0,allow
56913.0,53.0,,53.0,193.0,102.0,91.0,2.0,,1.0,1.0,allow
65321.0,53.0,36858.0,53.0,167.0,86.0,81.0,2.0,29.0,1.0,1.0,allow
49351.0,53.0,13338.0,53.0,,86.0,80.0,2.0,30.0,1.0,1.0,allow
,53.0,,53.0,164.0,78.0,86.0,2.0,30.0,1.0,1.0,allow
51295.0,443.0,51295.0,443.0,4334.0,1427.0,2907.0,19.0,27.0,11.0,8.0,allow
,443.0,,443.0,,888.0,,17.0,15.0,8.0,9.0,allow
63859.0,80.0,37247.0,80.0,314.0,192.0,122.0,6.0,15.0,4.0,2.0,allow
56674.0,53.0,20676.0,53.0,183.0,94.0,89.0,2.0,30.0,1.0,1.0,allow
55706.0,53.0,23729.0,53.0,209.0,,99.0,2.0,30.0,1.0,1.0,allow
50707.0,53.0,,53.0,,86.0,95.0,2.0,30.0,1.0,1.0,allow
20746.0,53.0,,53.0,191.0,86.0,105.0,2.0,30.0,1.0,1.0,allow
57282.0,53.0,14101.0,,199.0,102.0,97.0,2.0,,1.0,1.0,allow
56491.0,443.0,,443.0,6066.0,1016.0,5050.0,20.0,26.0,,,allow
65136.0,53.0,56790.0,53.0,335.0,84.0,251.0,4.0,32.0,2.0,2.0,allow
51879.0,38564.0,56529.0,38564.0,70.0,70.0,0.0,1.0,5.0,,0.0,allow
56636.0,80.0,30803.0,80.0,234.0,234.0,0.0,4.0,12.0,4.0,0.0,allow
40512.0,80.0,26257.0,80.0,2543.0,691.0,1852.0,13.0,17.0,8.0,5.0,allow
56499.0,80.0,63072.0,,277848.0,13775.0,264073.0,301.0,63.0,118.0,183.0,allow
46778.0,53.0,46778.0,53.0,214.0,82.0,132.0,,,,1.0,allow
56492.0,443.0,53818.0,443.0,6066.0,1016.0,5050.0,20.0,26.0,,9.0,allow
56734.0,443.0,56734.0,443.0,373876.0,,,424.0,87.0,185.0,239.0,allow
34001.0,53.0,36189.0,53.0,225.0,78.0,147.0,2.0,30.0,1.0,,allow
49627.0,443.0,59623.0,443.0,20583.0,3435.0,17148.0,54.0,95.0,27.0,27.0,allow
49806.0,53.0,63116.0,53.0,242.0,,124.0,,,1.0,1.0,allow
54375.0,443.0,15828.0,443.0,5642.0,3872.0,1770.0,,81.0,17.0,15.0,allow
64744.0,3389.0,64744.0,3389.0,3428.0,1714.0,1714.0,16.0,33.0,,8.0,allow
55784.0,53.0,32669.0,53.0,184.0,94.0,90.0,2.0,30.0,1.0,1.0,allow
55706.0,53.0,,53.0,209.0,110.0,99.0,,30.0,1.0,1.0,allow
56674.0,53.0,8365.0,53.0,183.0,94.0,,2.0,30.0,1.0,1.0,allow
56448.0,53.0,9031.0,53.0,200.0,102.0,98.0,2.0,30.0,1.0,1.0,allow
55784.0,53.0,2771.0,53.0,184.0,94.0,90.0,2.0,30.0,,1.0,allow
56500.0,80.0,50985.0,80.0,177736.0,11174.0,166562.0,198.0,,77.0,121.0,allow
38666.0,443.0,18669.0,443.0,,3328.0,91499.0,97.0,16.0,,67.0,allow
65445.0,53.0,54616.0,53.0,199.0,102.0,97.0,2.0,30.0,1.0,1.0,allow
56448.0,53.0,7304.0,53.0,200.0,102.0,98.0,2.0,30.0,,1.0,allow
64614.0,53.0,56180.0,53.0,193.0,102.0,91.0,2.0,30.0,1.0,1.0,allow
,53.0,39557.0,53.0,199.0,102.0,97.0,2.0,30.0,1.0,1.0,allow
21147.0,53.0,21147.0,53.0,1413.0,688.0,725.0,3.0,30.0,2.0,1.0,allow
19473.0,13315.0,3345.0,,460.0,150.0,310.0,2.0,1200.0,1.0,1.0,allow
53328.0,53.0,0.0,0.0,418.0,154.0,264.0,4.0,33.0,2.0,2.0,allow
60766.0,28080.0,32813.0,28080.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
36230.0,,36230.0,443.0,4681.0,1774.0,2907.0,19.0,30.0,11.0,8.0,allow
,80.0,52820.0,80.0,1507.0,,1053.0,10.0,15.0,5.0,5.0,allow
56498.0,80.0,,80.0,174021.0,11443.0,162578.0,,63.0,,116.0,allow
47161.0,443.0,37026.0,443.0,11342.0,3715.0,7627.0,28.0,92.0,17.0,11.0,allow
47045.0,53.0,,,225.0,78.0,147.0,2.0,30.0,1.0,1.0,allow
65162.0,53.0,50444.0,53.0,328.0,102.0,,2.0,30.0,1.0,1.0,allow
,53.0,12388.0,,782.0,110.0,672.0,2.0,,1.0,,allow
53238.0,443.0,11082.0,,27650.0,12347.0,15303.0,47.0,53.0,24.0,23.0,allow
50483.0,443.0,61825.0,443.0,12462.0,2612.0,9850.0,37.0,80.0,,18.0,allow
51957.0,443.0,52201.0,,3516.0,1732.0,1784.0,34.0,42.0,19.0,15.0,allow
50232.0,28356.0,48349.0,28356.0,4728691.0,2246710.0,2481981.0,40252.0,1121.0,19716.0,,allow
60111.0,443.0,2026.0,443.0,,3163.0,8356.0,51.0,25.0,26.0,25.0,allow
,40010.0,17084.0,40010.0,316.0,,180.0,6.0,6.0,3.0,3.0,allow
51902.0,55933.0,35723.0,,316.0,136.0,180.0,6.0,5.0,,3.0,allow
64420.0,53.0,3288.0,53.0,194.0,102.0,92.0,2.0,31.0,1.0,1.0,allow
51880.0,18468.0,34831.0,18468.0,70.0,70.0,0.0,1.0,,1.0,0.0,allow
53702.0,51413.0,,51413.0,70.0,70.0,0.0,2.0,7.0,2.0,0.0,allow
51894.0,26116.0,38290.0,26116.0,70.0,70.0,0.0,,8.0,2.0,0.0,allow
63869.0,34368.0,37141.0,34368.0,70.0,70.0,0.0,1.0,4.0,1.0,,allow
51901.0,443.0,44241.0,443.0,6215.0,,5267.0,,15.0,9.0,9.0,allow
55648.0,80.0,,80.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
51903.0,443.0,13827.0,,1612.0,1089.0,523.0,12.0,15.0,7.0,5.0,allow
53402.0,443.0,53402.0,443.0,4582.0,1675.0,2907.0,19.0,29.0,11.0,8.0,allow
65382.0,443.0,15464.0,443.0,15607.0,5238.0,10369.0,36.0,126.0,19.0,17.0,allow
53623.0,50093.0,,,552.0,306.0,246.0,9.0,38.0,5.0,4.0,allow
,443.0,50468.0,443.0,4945.0,431.0,4514.0,12.0,15.0,,6.0,allow
49212.0,53.0,38007.0,53.0,183.0,94.0,89.0,2.0,29.0,1.0,1.0,allow
56501.0,80.0,5186.0,80.0,300370.0,14101.0,286269.0,,,116.0,197.0,allow
55261.0,53.0,52324.0,,,94.0,89.0,2.0,29.0,1.0,1.0,allow
64525.0,53.0,5631.0,53.0,199.0,102.0,,2.0,29.0,1.0,1.0,allow
57265.0,53.0,15033.0,53.0,200.0,102.0,98.0,2.0,30.0,1.0,1.0,allow
49780.0,53.0,34638.0,,183.0,94.0,89.0,2.0,29.0,1.0,1.0,allow
56498.0,53.0,6287.0,53.0,199.0,102.0,,2.0,30.0,1.0,1.0,allow
49800.0,53.0,33373.0,53.0,183.0,94.0,89.0,,29.0,1.0,1.0,allow
55018.0,53.0,37429.0,53.0,179.0,,85.0,2.0,30.0,1.0,1.0,allow
,53.0,,53.0,193.0,102.0,91.0,2.0,,1.0,1.0,allow
50405.0,53.0,,53.0,200.0,,98.0,2.0,29.0,1.0,1.0,allow
56305.0,53.0,56939.0,53.0,242.0,118.0,,2.0,30.0,1.0,1.0,allow
,53.0,2782.0,53.0,197.0,102.0,,2.0,30.0,,1.0,allow
52361.0,53.0,7907.0,,186.0,78.0,108.0,2.0,29.0,1.0,1.0,allow
,53.0,49459.0,53.0,197.0,94.0,103.0,2.0,,1.0,1.0,allow
50013.0,53.0,7317.0,53.0,199.0,102.0,97.0,2.0,30.0,1.0,1.0,allow
60166.0,53.0,,,258.0,94.0,164.0,2.0,30.0,1.0,1.0,allow
64567.0,53.0,19362.0,53.0,199.0,,97.0,2.0,30.0,,1.0,allow
57163.0,,45195.0,53.0,209.0,110.0,99.0,,30.0,1.0,1.0,allow
27327.0,53.0,27327.0,53.0,823.0,98.0,725.0,,30.0,1.0,1.0,allow
56655.0,53.0,60035.0,53.0,168.0,86.0,82.0,2.0,30.0,,1.0,allow
44913.0,80.0,,80.0,1270.0,387.0,,16.0,393.0,4.0,12.0,allow
57470.0,,33137.0,6881.0,792.0,792.0,0.0,13.0,1200.0,13.0,0.0,allow
64525.0,,61457.0,53.0,,102.0,97.0,2.0,30.0,1.0,1.0,allow
49384.0,53.0,48199.0,53.0,193.0,102.0,,2.0,31.0,1.0,1.0,allow
49632.0,53.0,3027.0,53.0,199.0,102.0,97.0,2.0,31.0,1.0,1.0,allow
51909.0,80.0,5336.0,80.0,6057.0,4543.0,1514.0,16.0,15.0,9.0,7.0,allow
11295.0,40033.0,3453.0,40033.0,213.0,89.0,124.0,4.0,32.0,2.0,2.0,allow
55656.0,31165.0,21172.0,31165.0,70.0,70.0,0.0,2.0,8.0,2.0,,allow
51893.0,63924.0,11081.0,63924.0,70.0,70.0,0.0,2.0,8.0,2.0,,allow
51896.0,43357.0,29923.0,43357.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow
,,,443.0,21275.0,16156.0,5119.0,41.0,22.0,23.0,18.0,allow
52624.0,443.0,65468.0,443.0,5837.0,1982.0,3855.0,,19.0,11.0,8.0,allow
64425.0,53.0,23618.0,53.0,,134.0,155.0,2.0,30.0,1.0,1.0,allow
,53.0,27652.0,53.0,166.0,86.0,80.0,2.0,30.0,1.0,1.0,allow
57047.0,53.0,31984.0,53.0,198.0,94.0,104.0,2.0,31.0,1.0,,allow
49516.0,53.0,42173.0,53.0,183.0,,89.0,2.0,30.0,1.0,1.0,allow
55657.0,37273.0,33354.0,,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow
51895.0,17172.0,52457.0,17172.0,,70.0,0.0,2.0,8.0,2.0,0.0,allow
51897.0,57057.0,49158.0,57057.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow
48371.0,443.0,24225.0,443.0,3908.0,630.0,3278.0,12.0,,7.0,5.0,allow
9105.0,443.0,49589.0,443.0,4077.0,438.0,3639.0,12.0,15.0,6.0,6.0,allow
37236.0,53.0,35776.0,53.0,223.0,78.0,145.0,,30.0,1.0,1.0,allow
50013.0,53.0,8187.0,53.0,199.0,102.0,97.0,,30.0,1.0,1.0,allow
65315.0,53.0,,53.0,94.0,94.0,0.0,1.0,30.0,1.0,0.0,allow
38667.0,443.0,44334.0,443.0,,12216.0,484636.0,499.0,16.0,167.0,332.0,allow
53504.0,443.0,31592.0,,2291912.0,60511.0,2231401.0,2353.0,196.0,863.0,1490.0,allow
60431.0,52867.0,18137.0,52867.0,70.0,70.0,0.0,,5.0,1.0,0.0,allow
55784.0,53.0,64875.0,53.0,330.0,,236.0,4.0,48.0,,2.0,allow
,53.0,34689.0,53.0,275.0,95.0,,4.0,49.0,2.0,2.0,allow
49460.0,53.0,,53.0,458.0,188.0,270.0,6.0,30.0,,3.0,allow
65445.0,53.0,31304.0,53.0,199.0,102.0,97.0,2.0,30.0,,1.0,allow
56432.0,53.0,,53.0,458.0,188.0,270.0,6.0,30.0,3.0,3.0,allow
,443.0,44230.0,443.0,163226.0,10147.0,153079.0,233.0,101.0,,132.0,allow
,53.0,50628.0,53.0,179.0,94.0,85.0,,30.0,1.0,1.0,allow
,53.0,34898.0,53.0,183.0,94.0,89.0,2.0,30.0,1.0,1.0,allow
,53.0,,53.0,212.0,86.0,,2.0,30.0,1.0,1.0,allow
49997.0,53.0,1711.0,53.0,,110.0,99.0,2.0,30.0,1.0,1.0,allow
64967.0,53.0,49368.0,53.0,184.0,94.0,90.0,2.0,31.0,1.0,1.0,allow
65365.0,53.0,42836.0,,196.0,102.0,94.0,2.0,31.0,1.0,1.0,allow
41876.0,80.0,9169.0,80.0,1740.0,,1032.0,19.0,396.0,6.0,13.0,allow
34548.0,443.0,,443.0,11549.0,3378.0,8171.0,33.0,196.0,16.0,17.0,allow
49348.0,80.0,49348.0,80.0,450.0,246.0,204.0,8.0,142.0,5.0,3.0,allow
45780.0,443.0,35080.0,,7847.0,1591.0,6256.0,23.0,186.0,13.0,10.0,allow
57470.0,6881.0,47770.0,6881.0,330.0,330.0,0.0,6.0,1200.0,6.0,0.0,allow
21133.0,,1173.0,18719.0,150.0,150.0,0.0,1.0,1200.0,1.0,,allow
57018.0,53.0,4073.0,53.0,,110.0,99.0,2.0,30.0,,1.0,allow
65341.0,53.0,7483.0,53.0,200.0,102.0,98.0,2.0,,1.0,1.0,allow
49737.0,53.0,3736.0,53.0,338.0,110.0,228.0,2.0,30.0,1.0,1.0,allow
64331.0,53.0,26878.0,53.0,324.0,89.0,235.0,,31.0,2.0,2.0,allow
51208.0,443.0,14745.0,443.0,,1216.0,,,136.0,8.0,8.0,allow
52201.0,,3597.0,443.0,5681.0,1441.0,4240.0,21.0,51.0,11.0,10.0,allow
63861.0,37832.0,64694.0,37832.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow
51089.0,80.0,45189.0,80.0,6240.0,4510.0,1730.0,40.0,131.0,22.0,18.0,allow
,443.0,30253.0,443.0,10203.0,2365.0,,40.0,,22.0,18.0,allow
33150.0,53.0,60040.0,53.0,816.0,228.0,588.0,8.0,30.0,4.0,4.0,allow
63959.0,53.0,54075.0,53.0,246.0,102.0,144.0,2.0,31.0,,1.0,allow
59851.0,80.0,45085.0,80.0,307815.0,6418.0,301397.0,285.0,63.0,84.0,201.0,allow
57593.0,80.0,6872.0,80.0,486.0,280.0,206.0,8.0,26.0,5.0,3.0,allow
,,63407.0,53.0,,103.0,192.0,4.0,,2.0,2.0,allow
50021.0,53.0,58776.0,53.0,,391.0,572.0,10.0,83.0,5.0,5.0,allow
51901.0,15860.0,21103.0,15860.0,316.0,,180.0,6.0,,3.0,3.0,allow
52327.0,443.0,,443.0,134.0,60.0,,3.0,6.0,2.0,1.0,allow
51092.0,80.0,39250.0,80.0,3974.0,,1261.0,34.0,,19.0,15.0,allow
49278.0,80.0,,80.0,991.0,525.0,466.0,10.0,136.0,6.0,4.0,allow
64331.0,53.0,61619.0,53.0,179.0,94.0,85.0,2.0,30.0,1.0,1.0,allow
56636.0,53.0,,53.0,302.0,86.0,216.0,2.0,30.0,1.0,1.0,allow
50534.0,53.0,27625.0,53.0,168.0,,82.0,2.0,30.0,1.0,1.0,allow
64933.0,53.0,11327.0,53.0,349.0,94.0,255.0,2.0,30.0,1.0,1.0,allow
21502.0,44847.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,deny
,445.0,0.0,0.0,70.0,,0.0,,0.0,1.0,0.0,drop
443.0,36576.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
57398.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
,57470.0,0.0,0.0,,66.0,0.0,1.0,0.0,,0.0,deny
26793.0,3389.0,,3389.0,293.0,223.0,70.0,4.0,1.0,3.0,1.0,reset-both
64605.0,35993.0,0.0,,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
12604.0,3389.0,12604.0,3389.0,293.0,223.0,70.0,4.0,1.0,3.0,1.0,reset-both
,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57692.0,445.0,0.0,,66.0,66.0,0.0,1.0,0.0,,,drop
32707.0,11392.0,0.0,0.0,,146.0,0.0,1.0,0.0,1.0,0.0,deny
62292.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57389.0,,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop
56413.0,51221.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
1030.0,,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny
57151.0,39004.0,0.0,,66.0,66.0,0.0,1.0,0.0,1.0,,deny
45908.0,,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
6881.0,6881.0,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny
44568.0,3389.0,0.0,0.0,,60.0,0.0,1.0,,1.0,0.0,deny
28809.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,deny
,,,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,drop
,,0.0,0.0,66.0,,,1.0,0.0,1.0,0.0,drop
61522.0,64147.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
23900.0,64147.0,,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny
57385.0,445.0,,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop
37121.0,21247.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,deny
49622.0,50584.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
,20000.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
57384.0,445.0,,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
15333.0,44847.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
62284.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
